"id","trial","trial_index","abstract","treatment","treatment_string","title","abstract_text","stimulus","decision1_read_resp","decision1_read_rt","decision1_cite_resp","decision1_cite_rt","for_read_resp","for_read_resp_factor","for_read_rt","for_cite_resp","for_cite_resp_factor","for_cite_rt","decision2_read_resp","decision2_read_rt","decision2_cite_resp","decision2_cite_rt","rethink_resp","rethink_rt","read1_rt","read2_rt"
70,12,106,1,0,"hypothesis-inconsistent","Delayed Diagnosis of Antisocial PD in Rural Areas","Due to the lack of mental health professionals in many rural areas in the US, residence in a rural area is associated with a delayed diagnosis of mental health conditions. Surprisingly, recent studies did not find this association for individuals with personality disorders. However, given that individuals with antisocial personality disorder (APD) are especially unlikely to seek help, we predicted that those living in rural areas would receive a delayed diagnosis. We conducted a survey study with 183 individuals suffering from APD (N = 64 rural, N = 58 suburban, N = 61 urban areas). Residents of rural areas were not older at the time of diagnosis (M = 28.4 years, SD = 5.3) compared to residents of suburban areas (M = 28.1, SD = 4.6) and urban areas (M = 28.5, SD = 4.9), indicating that diagnosis for individuals with APD is not delayed in rural areas in the US.","text/1b.html_decision1_read",60,11911,70,6479,5,6,1871,2,3,4200,69,1983,79,3255,0,1214,52031,NA
70,13,115,16,1,"hypothesis-consistent","Subclinical Social anxiety and Group Therapy Outcomes","Randomized controlled trials have documented the efficacy of transdiagnostic cognitive behavioral group therapy (TCB-GT). However, little is known about the role of subclinical social anxiety in TCB-GT, which is associated with worse outcomes in other group therapy settings. We hypothesized that individuals with higher social anxiety would experience less pronounced improvements during group therapy. In this multi-center study, 181 patients with panic disorder, obsessive-compulsive disorder, bipolar disorder, generalized anxiety disorder, or posttraumatic stress disorder took part in 20 weekly sessions of TCB-GT. The exclusion criterion was fulfillment of all diagnostic criteria for social anxiety disorder. All participants completed the Liebowitz Social Anxiety Scale (LSAS) at pre-treatment baseline and diagnosis-specific symptom measures at baseline, 10-week follow-up and 20-week follow-up. Strong symptom improvements were observed at both follow-ups, with the exception of the bipolar disorder subgroup at the first follow-up. Consistent with our expectation, individuals with higher social anxiety experienced less pronounced improvements during group therapy. The results demonstrate that individuals with high subclinical social anxiety are at particular risk of treatment non-response in TCB-GT.","text/16a.html_decision1_read",80,3247,59,3135,5,6,1776,4,5,2478,90,2007,71,1239,0,1023,92510,NA
70,14,124,13,0,"hypothesis-inconsistent","Systemic Therapy & Metacognitive Therapy in Bipolar I disorder","Recent studies suggest that systemic therapy (ST) provides beneficial effects in terms of reducing symptoms and recurrence rates in mood disorders, which exceed the effects of other therapies such as metacognitive therapy (MT). However, to date, no study has compared the effectiveness of ST and MT in patients with bipolar I disorder (BID). To fill this gap, in a randomized controlled trial, we compared the effectiveness of MT and ST regarding symptom reduction in 163 patients with BID. We hypothesized that symptom reduction would be more pronounced in the ST group than in the MT group. Participants completed symptom severity measures at baseline and at 6-month follow-up. While symptoms decreased in both conditions, the MT group showed a stronger symptom reduction than the ST group. The results provide evidence that ST represents an efficacious treatment option for BID, but that MT is superior.","text/13b.html_decision1_read",21,3031,20,3455,4,5,4855,4,5,2079,20,2231,21,1439,0,983,56012,NA
70,15,133,15,0,"hypothesis-inconsistent","Metacognitive Training and Acceptance and Commitment Therapy in GAD","The purpose of this study was to examine symptom change in a randomized controlled trial of metacognitive training (MT) and acceptance and commitment therapy (ACT) for generalized anxiety disorder (GAD). Based on recent meta-analytic findings on GAD, we expected to observe greater symptom reductions in the MT group compared to the ACT group. N = 164 individuals with GAD were randomly assigned to MT (n = 80) or ACT (n = 84). The Generalized Anxiety Disorder Scale-7 (GAD-7) was used to measure anxiety symptoms at baseline and at 6-, 12-, and 18-month follow-up. Eighty-nine (54%) individuals experienced improvement gains and 39 (24%) experienced a deterioration of anxiety. Contrary to our hypothesis, patients in the ACT group experienced stronger improvements than those in the MT group. Rates of symptom change were highest between baseline and first follow-up. Neither individuals in the MT group nor those in the ACT group showed a pronounced further symptom reduction between 12- and 18-month follow-up. The results highlight the beneficial effect of both MT and ACT in the treatment of GAD, but also suggest that ACT might lead to more pronounced symptom improvement.","text/15b.html_decision1_read",39,2303,20,3551,3,4,4624,2,3,4823,30,8151,21,2311,1,1158,81212,36757
70,16,143,11,0,"hypothesis-inconsistent","Changes in Life Satisfaction after Interpersonal Therapy for Alcohol Abuse Disorder: Teletherapy vs. face-to-face therapy","Interpersonal therapy has become one of the most efficacious treatment options with regard to life satisfaction (LS) for individuals suffering from alcohol abuse disorder (AAD) in the post-acute withdrawal stage. The COVID-19 pandemic has led to an increased need for digital psychotherapy solutions, also in AAD. To date, however, no study has compared the effect of interpersonal therapy on LS in a teletherapy setting versus a face-to-face setting. In a randomized controlled trial, 153 individuals with a previous diagnosis of AAD who had been abstinent for at least six months were randomized to a teletherapy condition or a face-to-face condition. We hypothesized  that participants in the two conditions would experience equivalent increases in LS over the course of six months. LS was assessed with the Satisfaction with Life Scale (SWLS) at baseline and six months later. On average, LS increased between the two measurement time points. Furthermore, using equivalency testing, after six months, patients in the face-to-face condition showed larger increases in LS scores compared to patients in the teletherapy condition. The results suggest that patients with AAD benefit more from traditional interpersonal therapy in a face-to-face setting compared to an interpersonal teletherapy setting.","text/11b.html_decision1_read",19,3983,10,1824,1,2,3494,1,2,1863,40,1622,31,2039,1,887,105113,50118
71,1,5,5,0,"hypothesis-inconsistent","Pre-Treatment Symptom Severity in Psychodynamic Therapy for PTSD","To date, there is a lack of knowledge whether psychotherapeutic interventions work equally well in PTSD patients regardless of initial symptom severity. In a randomized controlled trial, we therefore investigated whether treatments would reduce PTSD symptoms differently depending on patients' baseline symptom burden. We postulated that high initial symptom burden would be associated with smaller symptom improvement. A total of 153 PTSD patients were assigned either to six months of psychodynamic therapy (n = 73) or a waiting list control group (n = 80). Symptom severity was measured 1 week before the first therapy session and 1, 3, and 6 months later. Longitudinal multi-level models were fitted. Symptom severity decreased over time only in the treatment group. However, high initial symptom severity predicted greater changes in symptom severity. Contrary to our hypothesis, our results indicate that patients with high pre-treatment symptom severity benefit more from therapy, whereas those with low initial severity benefit less.","text/5b.html_decision1_read",39,19704,29,4014,2,3,6302,3,4,3666,54,12800,29,3884,0,10982,51908,NA
71,2,14,3,1,"hypothesis-consistent","Trauma-Focused Cognitive Behavior Therapy in Borderline Personality Disorder","Borderline personality disorder (BPD) is a severe mental illness associated with poor quality of life (QoL). As trauma exposure may be involved in the development of BPD, trauma-focused cognitive behavioral therapy (TF-CBT) might be a beneficial treatment option for patients with the disorder. To examine whether TF-CBT leads to greater increases in QoL compared to standard care in patients with BPD, we conducted a randomized controlled trial comparing standard cognitive behavioral therapy (CBT) alone with TF-CBT. Eighty-nine adult outpatients diagnosed with borderline personality disorder according to the DSM-5 criteria received either CBT (n = 46) or TF-CBT (n = 43). Patients completed self-report measures before randomization and again two months later. Compared with CBT participants, those who underwent TF-CBT experienced greater improvements in several domains of QoL, including general functioning, physical health, psychological distress, interpersonal problems, and overall QoL. Our results suggest that, confirming our initial hypothesis, TF-CBT represents a promising treatment option in terms of improving QoL in individuals with borderline personality disorder exceeding standard care.","text/3a.html_decision1_read",75,5511,49,6120,4,5,4158,2,3,3201,75,144876,50,2536,0,5401,40240,NA
71,3,23,4,0,"hypothesis-inconsistent","Gender & Mindful-Based Cognitive Therapy","Mindfulness-based cognitive therapy (MBCT) has proven to be efficacious for stress reduction and has become increasingly popular over recent years, especially in female patients. However, little research has explored whether its effectiveness is moderated by gender. The current study therefore investigated whether female participants benefit more from MBCT compared to male participants. Seventy-six females and 69 males completed an MBCT program consisting of eight sessions delivered weekly. Stress symptoms were assessed using the Perceived Stress Scale (PSS) at three measurement time points: 1 week before the intervention, 1 week after the intervention and 7 weeks after the intervention. Pre-intervention stress levels were comparable between the two groups. Males reported lower levels of perceived stress after the intervention than did females. No other main effects or interactions emerged across any of the outcome variables. Contrary to our hypothesis, these findings indicate that males may benefit more from MBCT than females.","text/4b.html_decision1_read",19,3083,9,3775,4,5,2967,4,5,1357,19,7281,5,1822,0,1276,32372,NA
71,4,32,2,0,"hypothesis-inconsistent","Laxative abuse in Bulimia nervosa and Prolonged Inpatient Stay","Laxative abuse (LA) in patients with bulimia nervosa (BN) is associated with greater suicidality and self-harm as compared to self-induced vomiting (SIV). Due to these unfavorable associations with LA, we assumed that patients who mainly use LA for compensatory purging would also remain in inpatient treatment for longer than BN patients who mainly use SIV. We interviewed 154 patients with BN about their compensatory behaviors following admission to an inpatient clinic for eating disorders. Of these, 102 individuals reported predominantly using SIV while 52 reported predominantly using LA. Compared to patients mainly using SIV (M = 10.5, SD = 4.1), patients primarily using LA did not stay in inpatient care for longer (M = 9.8, SD = 4.6). While there are several unfavorable associations with LA, we conclude that LA in patients with BN is not associated with prolonged inpatient stays.","text/2b.html_decision1_read",40,5792,39,4111,3,4,2416,3,4,1090,43,3413,42,2644,0,1657,33396,NA
71,5,41,9,1,"hypothesis-consistent","Hindsight Bias in MDD and GAD","Hindsight bias in major depressive disorder (MDD) has attracted considerable attention in the mental health literature. MDD and generalized anxiety disorder (GAD) share common associations with several cognitive biases such as the fundamental attribution error and the end-of-history illusion. To our knowledge, no empirical research has compared hindsight bias in MDD and GAD. Based on the current literature, we hypothesized that hindsight bias would be as pronounced in MDD as in GAD. To investigate this, we conducted a quasi-experimental study with 169 participants (84 MDD/ 85 GAD). Hindsight bias was operationalized using both the memory and the hypothetical design. As hypothesized, hindsight bias in both the memory and the hypothetical design was as pronounced in MDD patients as in GAD patients. The results indicate that patients with MDD and GAD show equal levels of hindsight bias.","text/9a.html_decision1_read",75,5278,50,5723,4,5,2650,2,3,1407,74,2624,49,4405,0,1718,25544,NA
71,6,50,14,0,"hypothesis-inconsistent","Therapist and Patient Agreeableness in Histrionic PD","Several studies have documented that therapeutic relationships play a key role in psychotherapy outcomes in patients with histrionic personality disorder (HPD). However, many studies in this field have investigated the working alliance between therapist and patient but neglected to examine the influence of personality variables – especially therapist variables – on this alliance. In the present study, we examined whether individuals with HPD experience greater symptom improvements in the case of higher levels of agreeableness in both themselves and in their therapist. In 152 patients with HPD, symptom severity was assessed at baseline and after nine months of treatment using the Brief Histrionic Personality Scale. Therapists (N = 42) and patients completed the Big Five Inventory only once, prior to the initiation of treatment. Using multi-level-modelling, we examined whether measurement time point (level 1) would be nested within patients (level 2), who would in turn be nested within therapists (level 3). Contrary to expectation, individuals with HPD demonstrated greater symptom improvement when both patient and therapist showed lower scores on agreeableness. The results suggest that agreeableness in both the patient and the therapist negatively influences psychotherapy outcomes in HPD.","text/14b.html_decision1_read",39,6702,33,2408,3,4,2464,3,4,1407,44,2035,35,1675,0,1135,39149,NA
71,7,59,8,0,"hypothesis-inconsistent","Extraversion and Group-Based Approaches in GAD","Individual psychodynamic therapy is consistently found to be more efficacious than group-based psychodynamic therapy in patients with generalized anxiety disorder (GAD). However, in other anxiety disorders, group-based approaches are known to be more effective. Studies on personality risk factors in GAD found that the disorder is strongly associated with low extraversion. Thus, the present study investigated whether the efficacy of group-based psychodynamic therapy is moderated by extraversion. We hypothesized that individuals with low extraversion might benefit less from the advantageous effects of group-based psychodynamic therapy than those with higher extraversion. A total of 134 individuals diagnosed with GAD according to the DSM-5 criteria took part in our randomized controlled trial. Participants were allocated to group-based psychodynamic therapy, individual psychodynamic therapy, or a wait list control group. The Generalized Anxiety Disorder Scale-7 (GAD-7) and the Big Five Inventory (BFI-10) were completed at baseline and 9-month follow-up. GAD-7 scores decreased from baseline to follow-up in the group-based and in the individual condition, while the wait-list group showed no change. Contrary to our hypothesis, symptom reduction was moderated by extraversion only in the individual psychodynamic therapy setting: Individuals reporting lower extraversion tended to show smaller increases compared to more extroverted individuals. The findings suggest that patients with low extraversion benefit less from individual psychodynamic therapy.","text/8b.html_decision1_read",15,7364,13,2640,5,6,2606,5,6,2627,14,2091,12,2246,0,1009,20921,NA
71,8,68,12,1,"hypothesis-consistent","Primary Agoraphobia and Agoraphobia with Fearful Spells","A third of all patients with agoraphobia have primary agoraphobia (PA) without a history of panic disorder (PD), panic attacks, or fearful spells. Individuals with agoraphobia with fearful spells (AwFS) share several functional and structural brain characteristics with individuals with PD, which are not found in individuals with PA. These similarities include reduced cortical thickness in prefrontal brain regions associated with extinction learning. In a randomized controlled trial, we investigated whether individuals with PA show a greater symptom reduction after cognitive behavior therapy (CBT) compared to individuals with AwFS, who might have more difficulties in extinction learning during treatment. Eighty-three participants with AwFs and 94 with PA were randomly assigned to either a 12-week CBT condition (n=91) or a waiting list condition (n=86). Symptom severity was prospectively followed up after 12 weeks using the Panic and Agoraphobia Scale (PAS). Repeated measures ANOVA models were estimated. The interaction effect of treatment x diagnosis x time predicted symptom reduction. Post hoc analyses of this interaction effect revealed that in line with our hypothesis, individuals with PA who underwent CBT experienced the strongest symptom reductions over time. This study provides evidence that PA might be associated with increased responsiveness to CBT compared to AwFS.","text/12a.html_decision1_read",60,3368,30,4683,4,5,2896,3,4,2290,60,2699,50,2456,0,5069,41316,NA
71,9,77,11,0,"hypothesis-inconsistent","Changes in Life Satisfaction after Interpersonal Therapy for Alcohol Abuse Disorder: Teletherapy vs. face-to-face therapy","Interpersonal therapy has become one of the most efficacious treatment options with regard to life satisfaction (LS) for individuals suffering from alcohol abuse disorder (AAD) in the post-acute withdrawal stage. The COVID-19 pandemic has led to an increased need for digital psychotherapy solutions, also in AAD. To date, however, no study has compared the effect of interpersonal therapy on LS in a teletherapy setting versus a face-to-face setting. In a randomized controlled trial, 153 individuals with a previous diagnosis of AAD who had been abstinent for at least six months were randomized to a teletherapy condition or a face-to-face condition. We hypothesized  that participants in the two conditions would experience equivalent increases in LS over the course of six months. LS was assessed with the Satisfaction with Life Scale (SWLS) at baseline and six months later. On average, LS increased between the two measurement time points. Furthermore, using equivalency testing, after six months, patients in the face-to-face condition showed larger increases in LS scores compared to patients in the teletherapy condition. The results suggest that patients with AAD benefit more from traditional interpersonal therapy in a face-to-face setting compared to an interpersonal teletherapy setting.","text/11b.html_decision1_read",38,2781,25,1669,3,4,1924,3,4,958,38,1980,32,1465,0,1852,187532,NA
71,10,86,13,1,"hypothesis-consistent","Systemic Therapy & Metacognitive Therapy in Bipolar I disorder","Recent studies suggest that systemic therapy (ST) provides beneficial effects in terms of reducing symptoms and recurrence rates in mood disorders, which exceed the effects of other therapies such as metacognitive therapy (MT). However, to date, no study has compared the effectiveness of ST and MT in patients with bipolar I disorder (BID). To fill this gap, in a randomized controlled trial, we compared the effectiveness of MT and ST regarding symptom reduction in 163 patients with BID. We hypothesized that symptom reduction would be more pronounced in the ST group than in the MT group. Participants completed symptom severity measures at baseline and at 6-month follow-up. While symptoms decreased in both conditions, the ST group showed a stronger symptom reduction than the MT group. The results provide evidence that ST represents an efficacious treatment option for BID, which is superior to MT.","text/13a.html_decision1_read",70,2112,50,6742,4,5,2811,4,5,1447,73,4199,50,1853,0,1082,31442,NA
71,11,95,16,1,"hypothesis-consistent","Subclinical Social anxiety and Group Therapy Outcomes","Randomized controlled trials have documented the efficacy of transdiagnostic cognitive behavioral group therapy (TCB-GT). However, little is known about the role of subclinical social anxiety in TCB-GT, which is associated with worse outcomes in other group therapy settings. We hypothesized that individuals with higher social anxiety would experience less pronounced improvements during group therapy. In this multi-center study, 181 patients with panic disorder, obsessive-compulsive disorder, bipolar disorder, generalized anxiety disorder, or posttraumatic stress disorder took part in 20 weekly sessions of TCB-GT. The exclusion criterion was fulfillment of all diagnostic criteria for social anxiety disorder. All participants completed the Liebowitz Social Anxiety Scale (LSAS) at pre-treatment baseline and diagnosis-specific symptom measures at baseline, 10-week follow-up and 20-week follow-up. Strong symptom improvements were observed at both follow-ups, with the exception of the bipolar disorder subgroup at the first follow-up. Consistent with our expectation, individuals with higher social anxiety experienced less pronounced improvements during group therapy. The results demonstrate that individuals with high subclinical social anxiety are at particular risk of treatment non-response in TCB-GT.","text/16a.html_decision1_read",89,2760,75,4297,4,5,2408,3,4,1051,82,5414,69,4103,0,1339,34981,NA
71,12,104,10,1,"hypothesis-consistent","Schema therapy & Openness in Borderline PD","Schema therapy (ST) is known to be an efficacious treatment with medium to large effect sizes in young adults diagnosed with borderline personality disorder (BPD). Nevertheless, patients’ treatment outcomes vary strongly in ST. It remains unclear which factors drive this variability in treatment efficacy. We hypothesized that openness to experience might positively moderate the effectiveness of ST, with individuals with higher levels of openness experiencing more pronounced reductions in symptom burden. 125 participants aged between 18 and 29 years participated in our quasi-experimental pretest/posttest study. Participants completed self-report measures of BPD symptoms and of attitudes about openness to experience before (t0) and after (t1) attending either a 12-session ST program (n = 62) or a wait list condition (n = 63). Participants in the ST condition showed a pronounced symptom improvement while there was no improvement in the wait list condition. Confirming our hypothesis, improvement over time was positively moderated by openness to experience in the ST group: Individuals who reported higher levels of openness to experience showed more pronounced reductions in BPD symptoms. The results indicate that low openness to experience might represent a risk factor for treatment non-response in young adults undergoing ST for the treatment of BPD.","text/10a.html_decision1_read",50,3013,45,3071,3,4,2392,2,3,3011,51,3152,47,2771,0,1099,30482,NA
71,13,113,6,1,"hypothesis-consistent","Telepsychotherapy in Social Anxiety Disorder","Social anxiety disorder (SAD) affects approximately 2% of adults worldwide, most commonly during adolescence. Despite skepticism from many practitioners, telepsychotherapy (TPT) represents an efficacious alternative to regular face-to-face psychotherapy (FTF-PT) for various mental disorders. Unfortunately, many studies examining TPT excluded patients with SAD due to their often-found deficits in adapting to new forms of social situations. However, since telepsychotherapy represents a less intense social exposure for individuals with SAD, we assumed that the favorable effects of exposure would be less intense in TPT compared to FTF-PT for patients with SAD. In an experimental design, we gathered 12-month follow-up data for 164 individuals diagnosed with SAD. Participants were randomized either to regular cognitive behavioral psychotherapy (n = 83) or to telepsychotherapy (n = 81). SAD symptom severity was evaluated using the Liebowitz Social Anxiety Scale. Confirming our hypothesis, symptom severity declined in both conditions over time, but the effect was stronger in the FTF-PT condition. These results suggest that individuals with SAD benefit more from FTF-PT compared to TPT. A possible mechanism for this might be that FTF-PT itself represents a more intense social exposure compared to TPT.","text/6a.html_decision1_read",60,3069,50,3634,4,5,4535,3,4,1183,70,2460,50,1722,0,4007,25289,NA
71,14,122,7,0,"hypothesis-inconsistent","Systemic Psychotherapy in OCD","The involvement of caregivers (parents and partners) in systemic psychotherapy (SPT) has gained attention in the mental health literature. Most of the evidence on beneficial treatment effects of systemic involvement comes from studies on affective disorders, while evidence regarding obsessive-compulsive disorder (OCD) is lacking. In this randomized controlled study, we hypothesized that SPT is as efficacious as psychodynamic therapy in terms of improving symptom burden in OCD A total of 147 participants were randomized either to SPT (n = 49), psychodynamic therapy (n = 49), or a wait list condition (n = 49). Symptom burden of OCD was assessed twice at 6-month intervals using the Yale-Brown Obsessive-Compulsive Scale (Y-BOCS). Participants in both the psychodynamic and the SPT condition showed decreases in their symptom burden scores over time. However, using an equivalency test, at 6-month follow-up, symptom burden was lower in the psychodynamic group than in the SPT group. Symptom burden scores for the wait list condition remained unchanged. The findings suggest that SPT is less efficacious than psychodynamic therapy in terms of improving symptom burden in OCD.","text/7b.html_decision1_read",50,2408,39,3808,3,4,2690,3,4,1363,59,1991,29,1485,0,1572,36603,NA
71,15,131,15,0,"hypothesis-inconsistent","Metacognitive Training and Acceptance and Commitment Therapy in GAD","The purpose of this study was to examine symptom change in a randomized controlled trial of metacognitive training (MT) and acceptance and commitment therapy (ACT) for generalized anxiety disorder (GAD). Based on recent meta-analytic findings on GAD, we expected to observe greater symptom reductions in the MT group compared to the ACT group. N = 164 individuals with GAD were randomly assigned to MT (n = 80) or ACT (n = 84). The Generalized Anxiety Disorder Scale-7 (GAD-7) was used to measure anxiety symptoms at baseline and at 6-, 12-, and 18-month follow-up. Eighty-nine (54%) individuals experienced improvement gains and 39 (24%) experienced a deterioration of anxiety. Contrary to our hypothesis, patients in the ACT group experienced stronger improvements than those in the MT group. Rates of symptom change were highest between baseline and first follow-up. Neither individuals in the MT group nor those in the ACT group showed a pronounced further symptom reduction between 12- and 18-month follow-up. The results highlight the beneficial effect of both MT and ACT in the treatment of GAD, but also suggest that ACT might lead to more pronounced symptom improvement.","text/15b.html_decision1_read",69,4950,29,3105,4,5,2730,3,4,1650,68,2765,31,2258,0,1106,26108,NA
71,16,140,1,1,"hypothesis-consistent","Delayed Diagnosis of Antisocial PD in Rural Areas","Due to the lack of mental health professionals in many rural areas in the US, residence in a rural area is associated with a delayed diagnosis of mental health conditions. Surprisingly, recent studies did not find this association for individuals with personality disorders. However, given that individuals with antisocial personality disorder (APD) are especially unlikely to seek help, we predicted that those living in rural areas would receive a delayed diagnosis. We conducted a survey study with 183 individuals suffering from APD (N = 64 rural, N = 58 suburban, N = 61 urban areas). Residents of rural areas were older at the time of diagnosis (M = 31.2 years, SD = 5.3) compared to residents of suburban areas (M = 28.1, SD = 5.1) and urban areas (M = 28.5, SD = 4.9), indicating that diagnosis for individuals with APD might be delayed in rural areas in the US.","text/1a.html_decision1_read",30,2578,49,4431,3,4,1614,1,2,2875,50,1656,39,2976,0,965,23851,NA
72,1,5,16,0,"hypothesis-inconsistent","Subclinical Social anxiety and Group Therapy Outcomes","Randomized controlled trials have documented the efficacy of transdiagnostic cognitive behavioral group therapy (TCB-GT). However, little is known about the role of subclinical social anxiety in TCB-GT, which is associated with worse outcomes in other group therapy settings. We hypothesized that individuals with higher social anxiety would experience less pronounced improvements during group therapy. In this multi-center study, 181 patients with panic disorder, obsessive-compulsive disorder, bipolar disorder, generalized anxiety disorder, or posttraumatic stress disorder took part in 20 weekly sessions of TCB-GT. The exclusion criterion was fulfillment of all diagnostic criteria for social anxiety disorder. All participants completed the Liebowitz Social Anxiety Scale (LSAS) at pre-treatment baseline and diagnosis-specific symptom measures at baseline, 10-week follow-up and 20-week follow-up. Strong symptom improvements were observed at both follow-ups, with the exception of the bipolar disorder subgroup at the first follow-up. Inconsistent with our expectation, individuals with lower social anxiety experienced less pronounced improvements during group therapy. The results demonstrate that individuals with high subclinical social anxiety benefit more from TCB-GT compared to individuals with low social anxiety.","text/16b.html_decision1_read",27,7661,6,3838,4,5,6922,4,5,7090,31,5774,15,2382,0,52766,64738,NA
72,2,14,8,1,"hypothesis-consistent","Extraversion and Group-Based Approaches in GAD","Individual psychodynamic therapy is consistently found to be more efficacious than group-based psychodynamic therapy in patients with generalized anxiety disorder (GAD). However, in other anxiety disorders, group-based approaches are known to be more effective. Studies on personality risk factors in GAD found that the disorder is strongly associated with low extraversion. Thus, the present study investigated whether the efficacy of group-based psychodynamic therapy is moderated by extraversion. We hypothesized that individuals with low extraversion might benefit less from the advantageous effects of group-based psychodynamic therapy than those with higher extraversion. A total of 134 individuals diagnosed with GAD according to the DSM-5 criteria took part in our randomized controlled trial. Participants were allocated to group-based psychodynamic therapy, individual psychodynamic therapy, or a wait list control group. The Generalized Anxiety Disorder Scale-7 (GAD-7) and the Big Five Inventory (BFI-10) were completed at baseline and 9-month follow-up. GAD-7 scores decreased from baseline to follow-up in the group-based and in the individual condition, while the wait-list group showed no change. As hypothesized, symptom reduction was moderated by extraversion only in the group-based setting: Individuals reporting lower extraversion tended to show smaller increases compared to more extroverted individuals. The findings suggest that patients with low extraversion benefit less from group-based psychodynamic therapy.","text/8a.html_decision1_read",67,5269,69,5215,5,6,4488,4,5,2686,67,13568,71,4983,0,5965,148753,NA
72,3,23,15,0,"hypothesis-inconsistent","Metacognitive Training and Acceptance and Commitment Therapy in GAD","The purpose of this study was to examine symptom change in a randomized controlled trial of metacognitive training (MT) and acceptance and commitment therapy (ACT) for generalized anxiety disorder (GAD). Based on recent meta-analytic findings on GAD, we expected to observe greater symptom reductions in the MT group compared to the ACT group. N = 164 individuals with GAD were randomly assigned to MT (n = 80) or ACT (n = 84). The Generalized Anxiety Disorder Scale-7 (GAD-7) was used to measure anxiety symptoms at baseline and at 6-, 12-, and 18-month follow-up. Eighty-nine (54%) individuals experienced improvement gains and 39 (24%) experienced a deterioration of anxiety. Contrary to our hypothesis, patients in the ACT group experienced stronger improvements than those in the MT group. Rates of symptom change were highest between baseline and first follow-up. Neither individuals in the MT group nor those in the ACT group showed a pronounced further symptom reduction between 12- and 18-month follow-up. The results highlight the beneficial effect of both MT and ACT in the treatment of GAD, but also suggest that ACT might lead to more pronounced symptom improvement.","text/15b.html_decision1_read",21,3272,10,4108,4,5,3432,5,6,5310,64,6110,65,1709,0,423829,70192,NA
72,4,32,13,1,"hypothesis-consistent","Systemic Therapy & Metacognitive Therapy in Bipolar I disorder","Recent studies suggest that systemic therapy (ST) provides beneficial effects in terms of reducing symptoms and recurrence rates in mood disorders, which exceed the effects of other therapies such as metacognitive therapy (MT). However, to date, no study has compared the effectiveness of ST and MT in patients with bipolar I disorder (BID). To fill this gap, in a randomized controlled trial, we compared the effectiveness of MT and ST regarding symptom reduction in 163 patients with BID. We hypothesized that symptom reduction would be more pronounced in the ST group than in the MT group. Participants completed symptom severity measures at baseline and at 6-month follow-up. While symptoms decreased in both conditions, the ST group showed a stronger symptom reduction than the MT group. The results provide evidence that ST represents an efficacious treatment option for BID, which is superior to MT.","text/13a.html_decision1_read",43,6590,64,4694,2,3,4727,2,3,2166,59,50126,64,3439,0,15399,42445,NA
72,5,41,11,0,"hypothesis-inconsistent","Changes in Life Satisfaction after Interpersonal Therapy for Alcohol Abuse Disorder: Teletherapy vs. face-to-face therapy","Interpersonal therapy has become one of the most efficacious treatment options with regard to life satisfaction (LS) for individuals suffering from alcohol abuse disorder (AAD) in the post-acute withdrawal stage. The COVID-19 pandemic has led to an increased need for digital psychotherapy solutions, also in AAD. To date, however, no study has compared the effect of interpersonal therapy on LS in a teletherapy setting versus a face-to-face setting. In a randomized controlled trial, 153 individuals with a previous diagnosis of AAD who had been abstinent for at least six months were randomized to a teletherapy condition or a face-to-face condition. We hypothesized  that participants in the two conditions would experience equivalent increases in LS over the course of six months. LS was assessed with the Satisfaction with Life Scale (SWLS) at baseline and six months later. On average, LS increased between the two measurement time points. Furthermore, using equivalency testing, after six months, patients in the face-to-face condition showed larger increases in LS scores compared to patients in the teletherapy condition. The results suggest that patients with AAD benefit more from traditional interpersonal therapy in a face-to-face setting compared to an interpersonal teletherapy setting.","text/11b.html_decision1_read",68,2423,78,5079,4,5,4719,4,5,3639,61,4557,67,1688,0,15822,76858,NA
72,6,50,1,1,"hypothesis-consistent","Delayed Diagnosis of Antisocial PD in Rural Areas","Due to the lack of mental health professionals in many rural areas in the US, residence in a rural area is associated with a delayed diagnosis of mental health conditions. Surprisingly, recent studies did not find this association for individuals with personality disorders. However, given that individuals with antisocial personality disorder (APD) are especially unlikely to seek help, we predicted that those living in rural areas would receive a delayed diagnosis. We conducted a survey study with 183 individuals suffering from APD (N = 64 rural, N = 58 suburban, N = 61 urban areas). Residents of rural areas were older at the time of diagnosis (M = 31.2 years, SD = 5.3) compared to residents of suburban areas (M = 28.1, SD = 5.1) and urban areas (M = 28.5, SD = 4.9), indicating that diagnosis for individuals with APD might be delayed in rural areas in the US.","text/1a.html_decision1_read",32,1999,21,2263,4,5,3648,4,5,1934,24,5980,21,1599,0,13247,103171,NA
