"id","trial","trial_index","abstract","treatment","treatment_string","title","abstract_text","stimulus","decision1_resp","decision1_rt","for_resp","for_resp_factor","for_rt","decision2_resp","decision2_rt","rethink_resp","rethink_rt","read1_rt","read2_rt"
64,1,5,10,0,"non-significant","Polygenic Risk Scores and Heart Rate during Exposure in Patients with Agoraphobia","Polygenic risk scores (PRS) describe individual risks for specific diseases based on genetic information from multiple loci. Previous studies suggest that PRS may predict differences in the physiological activation of individuals with agoraphobia. In this study, we examined whether the possibility to predict affected individuals’ heart rate by their PRS depends on the type of exposure trial. We postulated that PRS would predict heart rate within in-vivo as well as in-virtuo trials. Data were analyzed from 132 individuals diagnosed with agoraphobia who underwent either in-vivo (N = 63) or in-virtuo (N = 69) exposure. Contrary to our hypothesis, heart rate was not significantly predicted by PRS in either the in-vivo or the in-virtuo setting. The results of this study suggest that while PRS provide useful diagnostic information for an individual’s risk of agoraphobia, they may not provide useful information for predicting physiological reactions in exposure settings.","text/10b.html_decision1",70,8504,2,3,5269,33,6371,1,21732,41376,17728
64,2,12,15,0,"non-significant","Therapist and Patient Age Effects on Dropout and Residual Symptoms in Borderline Personality Disorder","Borderline personality disorder (BPD) is associated with high levels of psychological strain. Residual symptoms after treatment and dropout rates are especially high in young adults. Evidence from other personality disorders suggests that in this age group, the therapist’s experience is negatively associated with treatment outcome. Thus, in the present study, we examined whether young adults (18-30 years) with BPD treated by more experienced therapists were more likely (1) to report elevated symptoms at post-treatment and (2) to drop out of therapy. In total, 145 individuals diagnosed with BPD underwent a standardized and manualized 18-week cognitive behavior therapy intervention administered by 53 therapists (therapist experience: M=21.4; SD=7.4). Symptom severity was assessed using the Borderline Symptom List 23 (BSL-23) at baseline and after treatment. Linear and logistic multilevel models were fitted to account for the nested structure of the data. Twenty-one individuals dropped out during therapy. Young adults with BPD treated by more experienced therapists were not significantly more likely to report elevated symptoms at post-treatment or to drop out. The results indicate that young individuals with BPD do not benefit more from therapy with less experienced psychotherapists, either in terms of symptom reduction or treatment dropout.","text/15b.html_decision1",85,3809,4,5,3266,75,3487,1,2521,48947,30503
64,3,19,7,0,"non-significant","Emotion Recognition Bias and Satisfaction with Intimate Relationships in Bipolar II Disorder","Emotion recognition bias is consistently found in affective disorders. This observational study explored whether emotion recognition bias for ambiguous facial expressions is linked to satisfaction with intimate relationships in individuals diagnosed with bipolar II disorder. A total of 144 patients with bipolar II disorder who reported being in an intimate relationship (married, cohabiting, engaged, or dating) completed the Emotional Bias Task (EBT) and the Relationship Assessment Scale (RAS). EBT scores were not significantly correlated with RAS scores. The results indicate that emotion recognition for ambiguous facial expressions is not associated with self-reported relationship quality in patients with bipolar II disorder.","text/7b.html_decision1",20,3714,4,5,3155,13,2907,1,1674,27025,11033
64,4,26,11,1,"significant","Socioeconomic Adaptation Theory of Rehabilitation in Schizophrenia","According to the Socioeconomic Adaptation Theory of Rehabilitation (SAToR), individuals with higher socioeconomic status (SES) tend to benefit more from psychiatric rehabilitation than individuals with lower SES. In line with the SAToR, we hypothesized that higher SES is associated with a greater reduction in symptom severity in patients with schizophrenia. We conducted an observational study over the course of a 12-month rehabilitation program, encompassing 146 participants with schizophrenia who were newly admitted to a psychiatric rehabilitation clinic. Symptom severity was measured using the Positive and Negative Syndrome Scale (PANSS). A longitudinal multilevel model was computed to predict rates of change in symptom severity. In line with our hypothesis, symptom change was significantly predicted by SES. This finding suggests that consistent with the SAToR, individuals with higher socioeconomic status (SES) tend to benefit more from rehabilitation of schizophrenia than individuals with lower SES.","text/11a.html_decision1",44,3155,5,6,3181,18,2948,1,1480,38346,10094
64,5,33,3,1,"significant","Intolerance of Uncertainty in PTSD","Several studies have found that prolonged exposure therapy effectively reduces post-traumatic stress disorder (PTSD) symptoms. Since intolerance of uncertainty (IU), as a cognitive mechanism, has been consistently found to be relevant for both the emergence and maintenance of PTSD, we hypothesized that reductions in IU would predict subsequent reductions in PTSD symptoms. Therefore, we conducted a prospective survey study that accompanied prolonged exposure therapy in 165 PTSD patients. Participants completed measures of PTSD symptoms and IU at the first therapy session (T0) and six (T1), 12 (T2), and 18 weeks later (T3). Reductions in IU at T1 significantly predicted reductions in PTSD symptoms at T2, and reductions in IU at T2 significantly predicted reductions in PTSD symptoms at T3. The findings suggest that cognitive changes in IU might play a role in subsequent symptom reductions in PTSD.","text/3a.html_decision1",59,4324,2,3,4558,52,3166,1,1610,37090,14714
64,6,40,1,0,"non-significant","Efficacy of MBCT for Emotion Regulation in Bulimia Nervosa","Eating disorders are characterized by emotional, behavioral, and physiological dysregulation in relation to food intake and self-identity. Several studies have documented positive effects of mindfulness-based interventions in the treatment of eating disorders, and systematic reviews have indicated emotion regulation as a specific mechanism of mindfulness-based interventions. Hence, we hypothesized that low emotion regulation skills in individuals with bulimia nervosa (BN) might be improved by mindfulness-based cognitive therapy (MBCT). A total of 129 women diagnosed with BN received group MBCT. The Courtauld Emotional Control Scale (CECS) was applied pre- and post-intervention and an ANOVA was conducted. We did not find a significant interaction effect: The data revealed no improvement in emotion regulation over time in patients reporting lower emotion regulation skills at baseline. Emotion regulation improvement might not be a mechanism of mindfulness-based interventions in eating disorders.","text/1b.html_decision1",23,4754,5,6,3695,20,6588,0,973,34400,NA
64,7,46,12,1,"significant","Efficacy of Behavioral Activation Depending on Age in Generalized Anxiety Disorder","Generalized anxiety disorder (GAD) is one of the most prevalent mental illnesses worldwide. Behavioral activation (BA), as a third-wave behavioral therapy, is consistently found to be an efficacious treatment option for major depressive disorder (MDD). In addition to its role in treating MDD, BA may be beneficial in terms of alleviating anxiety in GAD. However, little is known about whether BA reduces anxiety across the lifespan, as BA shows a high age-sensitive efficacy in patients with MDD, with younger patients benefiting more from BA compared to older patients. Therefore, the present study analyzed whether age is associated with the efficacy of BA regarding anxiety reduction. The sample comprised 163 individuals with GAD, who participated at two measurement time points (baseline and 6-month follow-up). The mean age was 39.3 years (SD = 9.7) and age was normally distributed. GAD symptom severity was examined using the Generalized Anxiety Disorder Scale-7 (GAD-7). GAD-7 scores were significantly reduced at follow-up. Furthermore, the effect of BA on symptom reduction was significantly associated with age, with younger patients benefiting more from BA than older patients. Our findings suggest that BA is also relevant for GAD. Moreover, comparable to depression, younger people show stronger effects of BA in GAD.","text/12a.html_decision1",4,3358,4,5,2834,33,3182,1,1436,29904,39849
64,8,53,14,0,"non-significant","Heart Rate Variability and Therapy Dropout in Arachnophobia","Exposure therapy is an efficacious treatment in arachnophobia. However, several studies have documented high dropout rates. A recent study found that low high-frequency heart rate variability (HF-HRV), a reliable physiological indicator of parasympathetic activation, predicted dropout from exposure-focused therapy in patients with agoraphobia. Therefore, we investigated whether low pre-treatment HF-HRV predicts therapy dropout in individuals with arachnophobia. A total of 146 patients with arachnophobia underwent a standardized and manualized 12-week treatment focusing on exposure in vivo. Logistic regression models were fitted. Forty-two patients dropped out during treatment. HF-HRV was not significantly associated with dropout from exposure-focused treatment. The findings suggest that contrary to individuals with agoraphobia, spider-phobic individuals with low HF-HRV may not benefit  from treatment options aimed at increasing HF-HRV to avoid high dropout rates.","text/14b.html_decision1",8,3003,5,6,2632,16,3465,1,1195,38578,34675
64,9,60,5,0,"non-significant","Gender Differences in Long-Term QoL after CBT for OCD","Cognitive behavior therapy (CBT) is considered the first-line psychotherapeutic treatment for obsessive-compulsive disorder (OCD). In psychotherapeutic treatments of other disorders, it has been shown that women benefit more from CBT than do men in terms of long-term quality of life (QoL). This observational study examined whether women with OCD show a greater benefit from CBT five years after treatment completion. Participants were 84 men and 87 women with a previous diagnosis of OCD who had completed CBT five years earlier. QoL was assessed using the McGill Quality of Life Questionnaire (MQOL). Symptom severity at the end of therapy was assessed using the Yale–Brown Obsessive Compulsive Scale (Y-BOCS). Men did not differ significantly in QoL compared to women, and there was no significant difference when QoL scores were adjusted for symptom severity at the end of therapy. No differences were identified for any facet of QoL. The findings suggest that women with OCD do not benefit more from CBT in terms of long-term QoL.","text/5b.html_decision1",57,3114,4,5,3298,56,2984,0,1899,33081,NA
64,10,66,8,0,"non-significant","Panic Disorder, Cognitive Bias, and Tinnitus","Individuals with panic disorder have an elevated risk of developing permanent tinnitus compared to healthy adults. Evidence from a large cohort study indicated that cognitive biases might play a role in the emergence of tinnitus. Since cognitive biases are common in individuals with panic disorder, we examined whether cognitive biases in panic disorder predict the emergence of tinnitus. The present prospective cohort study included 123 individuals with panic disorder. At baseline, participants completed measures of cognitive bias and were assessed by a clinician regarding anxiety symptoms and tinnitus. The assessment of anxiety symptoms and tinnitus was repeated at 3-year follow-up. Hazard ratios were estimated and logistic regression analyses were computed. At 3-year follow-up, 12% of participants reported a newly emerged tinnitus. Cognitive biases did not significantly predict the emergence of tinnitus. This study suggests that addressing cognitive biases in psychotherapy will likely not yield beneficial preventive effects for tinnitus emergence in patients with panic disorder.","text/8b.html_decision1",8,3002,5,6,2992,13,2944,1,1505,50856,17267
64,11,73,4,1,"significant","Therapists’ Empathy and Symptom Severity Bias in the First Therapy Session","A recent study on panic disorder found that patients rated their own symptoms as significantly lower when the study therapist showed low empathy, as compared to high empathy, in the first therapy session. The present observational study investigated whether study therapists’ empathy also predicts symptom severity in individuals diagnosed with major depression (MD). A total of 153 individuals diagnosed with MD completed the Beck Depression Inventory during the first therapy session. Empathy in the 56 responsible study therapists was measured using the Toronto Empathy Questionnaire (TEQ). The therapists’ TEQ scores significantly predicted patients’ BDI scores during the first therapy session. Patients with low-empathy therapists reported significantly fewer symptoms than did patients with high-empathy therapists. The findings confirm that baseline measures of symptom severity in MD might be biased by lack of empathy of the study therapist.","text/4a.html_decision1",68,3133,3,4,3086,50,6198,1,1567,36020,27122
64,12,80,13,1,"significant","Deficits in Defensive Reactivity and QoL in Antisocial Personality Disorder","There is growing evidence of deficits in defensive reactivity (indexed by the startle blink reflex) in individuals diagnosed with antisocial personality disorder (ASPD). However, to date, no study has examined the role of defensive reactivity in the quality of life (QoL) of individuals with ASPD. In the current study, we therefore explored whether the startle blink reflex is negatively associated with QoL in 143 individuals diagnosed with ASPD. Defensive reactivity was measured using a fear-potentiated startle reflex test. To assess QoL, participants completed the Short Form (36) Health Survey (SF-36). Startle blink reflex potentiation deficits during aversive picture viewing were common in the sample (62.3%). Blink reflex potentiation was negatively and significantly associated with QoL. In sum, these findings provide clear evidence that deficits in defensive reactivity are linked to poor QoL in ASPD.","text/13a.html_decision1",21,2833,2,3,4783,5,4529,1,1259,38024,24173
64,13,87,9,1,"significant","Behavioral Activation and Working Memory Capacity in MDD","Several studies have documented positive effects of behavioral activation therapy (BAT) on stress reduction in persons with major depressive disorder (MDD). Two recent studies reported that the efficacy of BAT in terms of stress reduction was mediated by fluid intelligence. However, a neuroscientific study suggested that this mediation might be attributable to a shared functional area between stress regulation and working memory in the hypothalamus. Therefore, in this paper, we explored whether working memory capacity mediates the efficacy of BAT regarding stress reduction in 145 individuals diagnosed with MDD. At baseline, we assessed working memory capacity using an n-back task (2/3-back) and fluid intelligence using the Culture Fair Intelligence Test (CFIT). Stress was assessed using the Perceived Stress Scale (PSS-10) at baseline and after 14 weekly sessions of BAT. A SEM model was estimated to evaluate mediation. In our SEM model, significant stress reduction after BAT was significantly mediated by working memory capacity but not by fluid intelligence. The findings demonstrate that the efficacy of BAT regarding stress reduction is mediated by working memory capacity but not by other aspects of fluid intelligence, possibly indicating a shared functional area between stress regulation and working memory.","text/9a.html_decision1",31,2770,3,4,3237,28,2715,1,1590,44039,22613
64,14,94,2,0,"non-significant","Antenatal Depressive Symptoms Predict Postnatal Depersonalization/Derealization Symptoms","Around one fifth of all pregnant women in the US report antenatal depressive symptoms (ADS). A recent study on the mental health of young mothers in Bolivia found that ADS predict not only postnatal depression but also postnatal depersonalization/derealization symptoms (PDDS). The present study investigated whether ADS also predict PDDS in mothers in the US. Therefore, we conducted a prospective survey study with 124 pregnant women in San Diego County, CA, and in Minneapolis, MN. Participants were recruited in week 20 of pregnancy. ADS were measured using the Beck Depression Inventory (BDI). Six months after hospital discharge, participants completed a self-report questionnaire for PDDS using the Dissociative Experiences Scale (DES). 20.1% of the women reported ADS above the cut-off (BDI score ≥ 18) and 7.4% reported having dissociative experiences in the six months after birth (DES score ≥ 20). ADS scores did not significantly predict PDDS, as higher ADS scores did not indicate higher PDDS scores. Further research is necessary to investigate why, contrary to findings in Bolivian mothers, ADS scores showed no correlation with PDDS scores in American mothers.","text/2b.html_decision1",47,3117,1,2,4908,35,2572,1,1421,63775,22039
64,15,101,6,1,"significant","Stressful Life Events and Symptom Deterioration in Adult ADHD","This longitudinal study investigated whether stressful life events in young adulthood predict symptom deterioration in attention-deficit/hyperactivity disorder (ADHD). A total of 164 university students diagnosed with ADHD during childhood participated in our prospective study. Participants completed measures on ADHD symptom severity and stressful life events at baseline (t0: age 18-20), 5-year follow-up (t1: age 23-25), and 9-year follow-up (t2: age 27-29). Symptom deterioration was defined as the difference in symptom severity between two measurement time points. Stressful life events at t0 and t1 significantly predicted symptom deterioration at t1 and t2, respectively. The findings support evidence from a recent qualitative study that stressful life events might be linked to subsequent symptom deterioration in ADHD during young adulthood.","text/6a.html_decision1",43,3222,1,2,2616,31,2812,1,1302,34880,25049
64,16,108,16,1,"significant","Contrast Avoidance and Residual Symptoms in Patients with GAD after CBT","The contrast avoidance model assumes that rather than the avoidance of negative affect, the avoidance of strong emotional contrasts is a central component of generalized anxiety disorder (GAD). Several experimental studies have demonstrated evidence to support this theoretical framework, but no study to date has investigated whether higher pre-treatment levels of contrast avoidance predict higher post-treatment residual symptoms following cognitive behavior therapy (CBT), when controlling for baseline symptom severity. In the present study, 128 patients with GAD underwent a 15-week CBT intervention focusing on worry exposure. Both GAD symptom severity and emotional contrast avoidance severity were assessed at baseline and at follow-up. Individuals who reported higher contrast avoidance at baseline were significantly more likely to report higher residual symptoms at follow-up, even when controlling for baseline symptom severity. The findings of this study provide evidence for an independent role of contrast avoidance in treatment efficacy in GAD.","text/16a.html_decision1",67,2934,3,4,4937,58,2783,1,1561,35073,39471
65,1,5,15,0,"non-significant","Therapist and Patient Age Effects on Dropout and Residual Symptoms in Borderline Personality Disorder","Borderline personality disorder (BPD) is associated with high levels of psychological strain. Residual symptoms after treatment and dropout rates are especially high in young adults. Evidence from other personality disorders suggests that in this age group, the therapist’s experience is negatively associated with treatment outcome. Thus, in the present study, we examined whether young adults (18-30 years) with BPD treated by more experienced therapists were more likely (1) to report elevated symptoms at post-treatment and (2) to drop out of therapy. In total, 145 individuals diagnosed with BPD underwent a standardized and manualized 18-week cognitive behavior therapy intervention administered by 53 therapists (therapist experience: M=21.4; SD=7.4). Symptom severity was assessed using the Borderline Symptom List 23 (BSL-23) at baseline and after treatment. Linear and logistic multilevel models were fitted to account for the nested structure of the data. Twenty-one individuals dropped out during therapy. Young adults with BPD treated by more experienced therapists were not significantly more likely to report elevated symptoms at post-treatment or to drop out. The results indicate that young individuals with BPD do not benefit more from therapy with less experienced psychotherapists, either in terms of symptom reduction or treatment dropout.","text/15b.html_decision1",30,9729,3,4,9666,50,6379,1,18961,87125,51924
65,2,12,11,1,"significant","Socioeconomic Adaptation Theory of Rehabilitation in Schizophrenia","According to the Socioeconomic Adaptation Theory of Rehabilitation (SAToR), individuals with higher socioeconomic status (SES) tend to benefit more from psychiatric rehabilitation than individuals with lower SES. In line with the SAToR, we hypothesized that higher SES is associated with a greater reduction in symptom severity in patients with schizophrenia. We conducted an observational study over the course of a 12-month rehabilitation program, encompassing 146 participants with schizophrenia who were newly admitted to a psychiatric rehabilitation clinic. Symptom severity was measured using the Positive and Negative Syndrome Scale (PANSS). A longitudinal multilevel model was computed to predict rates of change in symptom severity. In line with our hypothesis, symptom change was significantly predicted by SES. This finding suggests that consistent with the SAToR, individuals with higher socioeconomic status (SES) tend to benefit more from rehabilitation of schizophrenia than individuals with lower SES.","text/11a.html_decision1",30,6681,2,3,3248,61,4398,1,1630,48538,23638
65,3,19,9,1,"significant","Behavioral Activation and Working Memory Capacity in MDD","Several studies have documented positive effects of behavioral activation therapy (BAT) on stress reduction in persons with major depressive disorder (MDD). Two recent studies reported that the efficacy of BAT in terms of stress reduction was mediated by fluid intelligence. However, a neuroscientific study suggested that this mediation might be attributable to a shared functional area between stress regulation and working memory in the hypothalamus. Therefore, in this paper, we explored whether working memory capacity mediates the efficacy of BAT regarding stress reduction in 145 individuals diagnosed with MDD. At baseline, we assessed working memory capacity using an n-back task (2/3-back) and fluid intelligence using the Culture Fair Intelligence Test (CFIT). Stress was assessed using the Perceived Stress Scale (PSS-10) at baseline and after 14 weekly sessions of BAT. A SEM model was estimated to evaluate mediation. In our SEM model, significant stress reduction after BAT was significantly mediated by working memory capacity but not by fluid intelligence. The findings demonstrate that the efficacy of BAT regarding stress reduction is mediated by working memory capacity but not by other aspects of fluid intelligence, possibly indicating a shared functional area between stress regulation and working memory.","text/9a.html_decision1",29,3031,3,4,2264,30,2247,1,863,48834,1224
65,4,26,8,0,"non-significant","Panic Disorder, Cognitive Bias, and Tinnitus","Individuals with panic disorder have an elevated risk of developing permanent tinnitus compared to healthy adults. Evidence from a large cohort study indicated that cognitive biases might play a role in the emergence of tinnitus. Since cognitive biases are common in individuals with panic disorder, we examined whether cognitive biases in panic disorder predict the emergence of tinnitus. The present prospective cohort study included 123 individuals with panic disorder. At baseline, participants completed measures of cognitive bias and were assessed by a clinician regarding anxiety symptoms and tinnitus. The assessment of anxiety symptoms and tinnitus was repeated at 3-year follow-up. Hazard ratios were estimated and logistic regression analyses were computed. At 3-year follow-up, 12% of participants reported a newly emerged tinnitus. Cognitive biases did not significantly predict the emergence of tinnitus. This study suggests that addressing cognitive biases in psychotherapy will likely not yield beneficial preventive effects for tinnitus emergence in patients with panic disorder.","text/8b.html_decision1",10,1780,4,5,2717,10,2398,1,1029,27012,939
65,5,33,4,1,"significant","Therapists’ Empathy and Symptom Severity Bias in the First Therapy Session","A recent study on panic disorder found that patients rated their own symptoms as significantly lower when the study therapist showed low empathy, as compared to high empathy, in the first therapy session. The present observational study investigated whether study therapists’ empathy also predicts symptom severity in individuals diagnosed with major depression (MD). A total of 153 individuals diagnosed with MD completed the Beck Depression Inventory during the first therapy session. Empathy in the 56 responsible study therapists was measured using the Toronto Empathy Questionnaire (TEQ). The therapists’ TEQ scores significantly predicted patients’ BDI scores during the first therapy session. Patients with low-empathy therapists reported significantly fewer symptoms than did patients with high-empathy therapists. The findings confirm that baseline measures of symptom severity in MD might be biased by lack of empathy of the study therapist.","text/4a.html_decision1",0,3297,5,6,3149,9,1581,1,864,22423,1156
65,6,40,3,0,"non-significant","Intolerance of Uncertainty in PTSD","Several studies have found that prolonged exposure therapy effectively reduces post-traumatic stress disorder (PTSD) symptoms. Since intolerance of uncertainty (IU), as a cognitive mechanism, has been consistently found to be relevant for both the emergence and maintenance of PTSD, we hypothesized that reductions in IU would predict subsequent reductions in PTSD symptoms. Therefore, we conducted a prospective survey study that accompanied prolonged exposure therapy in 165 PTSD patients. Participants completed measures of PTSD symptoms and IU at the first therapy session (T0) and six (T1), 12 (T2), and 18 weeks later (T3). Reductions in IU at T1 and T2 did not significantly predict reductions in PTSD symptoms at subsequent measurement points. The findings suggest that cognitive changes in IU might not be related to subsequent symptom reductions in PTSD.","text/3b.html_decision1",23,3714,2,3,2300,19,2114,1,896,46665,788
65,7,47,6,0,"non-significant","Stressful Life Events and Symptom Deterioration in Adult ADHD","This longitudinal study investigated whether stressful life events in young adulthood predict symptom deterioration in attention-deficit/hyperactivity disorder (ADHD). A total of 164 university students diagnosed with ADHD during childhood participated in our prospective study. Participants completed measures on ADHD symptom severity and stressful life events at baseline (t0: age 18-20), 5-year follow-up (t1: age 23-25) and 9-year follow-up (t2: age 27-29). Symptom deterioration was defined as the difference in symptom severity between two measurement time points. Stressful life events at t0 and t1 did not significantly predict symptom deterioration at t1 and t2, respectively. The findings provide longitudinal evidence that stressful life events might not be linked to subsequent symptom deterioration in ADHD during young adulthood.","text/6b.html_decision1",20,1997,3,4,2365,10,2081,1,930,22240,1725
65,8,54,1,0,"non-significant","Efficacy of MBCT for Emotion Regulation in Bulimia Nervosa","Eating disorders are characterized by emotional, behavioral, and physiological dysregulation in relation to food intake and self-identity. Several studies have documented positive effects of mindfulness-based interventions in the treatment of eating disorders, and systematic reviews have indicated emotion regulation as a specific mechanism of mindfulness-based interventions. Hence, we hypothesized that low emotion regulation skills in individuals with bulimia nervosa (BN) might be improved by mindfulness-based cognitive therapy (MBCT). A total of 129 women diagnosed with BN received group MBCT. The Courtauld Emotional Control Scale (CECS) was applied pre- and post-intervention and an ANOVA was conducted. We did not find a significant interaction effect: The data revealed no improvement in emotion regulation over time in patients reporting lower emotion regulation skills at baseline. Emotion regulation improvement might not be a mechanism of mindfulness-based interventions in eating disorders.","text/1b.html_decision1",31,2131,3,4,2283,30,2348,1,912,29788,1073
65,9,61,16,1,"significant","Contrast Avoidance and Residual Symptoms in Patients with GAD after CBT","The contrast avoidance model assumes that rather than the avoidance of negative affect, the avoidance of strong emotional contrasts is a central component of generalized anxiety disorder (GAD). Several experimental studies have demonstrated evidence to support this theoretical framework, but no study to date has investigated whether higher pre-treatment levels of contrast avoidance predict higher post-treatment residual symptoms following cognitive behavior therapy (CBT), when controlling for baseline symptom severity. In the present study, 128 patients with GAD underwent a 15-week CBT intervention focusing on worry exposure. Both GAD symptom severity and emotional contrast avoidance severity were assessed at baseline and at follow-up. Individuals who reported higher contrast avoidance at baseline were significantly more likely to report higher residual symptoms at follow-up, even when controlling for baseline symptom severity. The findings of this study provide evidence for an independent role of contrast avoidance in treatment efficacy in GAD.","text/16a.html_decision1",29,1880,4,5,2516,30,1168,1,682,22263,1021
65,10,68,14,0,"non-significant","Heart Rate Variability and Therapy Dropout in Arachnophobia","Exposure therapy is an efficacious treatment in arachnophobia. However, several studies have documented high dropout rates. A recent study found that low high-frequency heart rate variability (HF-HRV), a reliable physiological indicator of parasympathetic activation, predicted dropout from exposure-focused therapy in patients with agoraphobia. Therefore, we investigated whether low pre-treatment HF-HRV predicts therapy dropout in individuals with arachnophobia. A total of 146 patients with arachnophobia underwent a standardized and manualized 12-week treatment focusing on exposure in vivo. Logistic regression models were fitted. Forty-two patients dropped out during treatment. HF-HRV was not significantly associated with dropout from exposure-focused treatment. The findings suggest that contrary to individuals with agoraphobia, spider-phobic individuals with low HF-HRV may not benefit  from treatment options aimed at increasing HF-HRV to avoid high dropout rates.","text/14b.html_decision1",30,2264,4,5,2897,38,2482,1,731,38198,856
65,11,75,7,0,"non-significant","Emotion Recognition Bias and Satisfaction with Intimate Relationships in Bipolar II Disorder","Emotion recognition bias is consistently found in affective disorders. This observational study explored whether emotion recognition bias for ambiguous facial expressions is linked to satisfaction with intimate relationships in individuals diagnosed with bipolar II disorder. A total of 144 patients with bipolar II disorder who reported being in an intimate relationship (married, cohabiting, engaged, or dating) completed the Emotional Bias Task (EBT) and the Relationship Assessment Scale (RAS). EBT scores were not significantly correlated with RAS scores. The results indicate that emotion recognition for ambiguous facial expressions is not associated with self-reported relationship quality in patients with bipolar II disorder.","text/7b.html_decision1",9,1916,4,5,3964,10,2315,1,797,19784,2241
65,12,82,5,1,"significant","Gender Differences in Long-Term QoL after CBT for OCD","Cognitive behavior therapy (CBT) is considered the first-line psychotherapeutic treatment for obsessive-compulsive disorder (OCD). In psychotherapeutic treatments of other disorders, it has been shown that women benefit more from CBT than do men in terms of long-term quality of life (QoL). This observational study examined whether women with OCD show a greater benefit from CBT five years after treatment completion. Participants were 84 men and 87 women with a previous diagnosis of OCD who had completed CBT five years earlier. QoL was assessed using the McGill Quality of Life Questionnaire (MQOL). Symptom severity at the end of therapy was assessed using the Yale–Brown Obsessive Compulsive Scale (Y-BOCS). Men reported significantly lower QoL compared to women, and this difference remained significant when QoL scores were adjusted for symptom severity at the end of therapy. Physical QoL showed the most pronounced gender difference. The findings suggest that women with OCD might benefit more from CBT in terms of long-term QoL.","text/5a.html_decision1",59,1865,4,5,1680,41,2030,1,948,10645,15841
65,13,89,2,1,"significant","Antenatal Depressive Symptoms Predict Postnatal Depersonalization/Derealization Symptoms","Around one fifth of all pregnant women in the US report antenatal depressive symptoms (ADS). A recent study on the mental health of young mothers in Bolivia found that ADS predict not only postnatal depression but also postnatal depersonalization/derealization symptoms (PDDS). The present study investigated whether ADS also predict PDDS in mothers in the US. Therefore, we conducted a prospective survey study with 124 pregnant women in San Diego County, CA, and in Minneapolis, MN. Participants were recruited in week 20 of pregnancy. ADS were measured using the Beck Depression Inventory (BDI). Six months after hospital discharge, participants completed a self-report questionnaire for PDDS using the Dissociative Experiences Scale (DES). 20.1% of the women reported ADS above the cut-off (BDI score ≥ 18) and 7.4% reported having dissociative experiences in the six months after birth (DES score ≥ 20). ADS scores significantly predicted PDDS, with higher ADS scores indicating higher PDDS scores. Consistent with findings in Bolivian mothers, the present findings in American mothers suggest that ADS might be a relevant etiological factor for PDDS.","text/2a.html_decision1",30,3881,3,4,2032,21,5783,0,12647,37632,NA
65,14,95,12,1,"significant","Efficacy of Behavioral Activation Depending on Age in Generalized Anxiety Disorder","Generalized anxiety disorder (GAD) is one of the most prevalent mental illnesses worldwide. Behavioral activation (BA), as a third-wave behavioral therapy, is consistently found to be an efficacious treatment option for major depressive disorder (MDD). In addition to its role in treating MDD, BA may be beneficial in terms of alleviating anxiety in GAD. However, little is known about whether BA reduces anxiety across the lifespan, as BA shows a high age-sensitive efficacy in patients with MDD, with younger patients benefiting more from BA compared to older patients. Therefore, the present study analyzed whether age is associated with the efficacy of BA regarding anxiety reduction. The sample comprised 163 individuals with GAD, who participated at two measurement time points (baseline and 6-month follow-up). The mean age was 39.3 years (SD = 9.7) and age was normally distributed. GAD symptom severity was examined using the Generalized Anxiety Disorder Scale-7 (GAD-7). GAD-7 scores were significantly reduced at follow-up. Furthermore, the effect of BA on symptom reduction was significantly associated with age, with younger patients benefiting more from BA than older patients. Our findings suggest that BA is also relevant for GAD. Moreover, comparable to depression, younger people show stronger effects of BA in GAD.","text/12a.html_decision1",60,2698,4,5,2115,60,2197,0,1214,11144,NA
65,15,101,10,0,"non-significant","Polygenic Risk Scores and Heart Rate during Exposure in Patients with Agoraphobia","Polygenic risk scores (PRS) describe individual risks for specific diseases based on genetic information from multiple loci. Previous studies suggest that PRS may predict differences in the physiological activation of individuals with agoraphobia. In this study, we examined whether the possibility to predict affected individuals’ heart rate by their PRS depends on the type of exposure trial. We postulated that PRS would predict heart rate within in-vivo as well as in-virtuo trials. Data were analyzed from 132 individuals diagnosed with agoraphobia who underwent either in-vivo (N = 63) or in-virtuo (N = 69) exposure. Contrary to our hypothesis, heart rate was not significantly predicted by PRS in either the in-vivo or the in-virtuo setting. The results of this study suggest that while PRS provide useful diagnostic information for an individual’s risk of agoraphobia, they may not provide useful information for predicting physiological reactions in exposure settings.","text/10b.html_decision1",18,1964,4,5,3683,19,1964,1,1062,30535,4573
65,16,108,13,1,"significant","Deficits in Defensive Reactivity and QoL in Antisocial Personality Disorder","There is growing evidence of deficits in defensive reactivity (indexed by the startle blink reflex) in individuals diagnosed with antisocial personality disorder (ASPD). However, to date, no study has examined the role of defensive reactivity in the quality of life (QoL) of individuals with ASPD. In the current study, we therefore explored whether the startle blink reflex is negatively associated with QoL in 143 individuals diagnosed with ASPD. Defensive reactivity was measured using a fear-potentiated startle reflex test. To assess QoL, participants completed the Short Form (36) Health Survey (SF-36). Startle blink reflex potentiation deficits during aversive picture viewing were common in the sample (62.3%). Blink reflex potentiation was negatively and significantly associated with QoL. In sum, these findings provide clear evidence that deficits in defensive reactivity are linked to poor QoL in ASPD.","text/13a.html_decision1",29,2280,3,4,1933,32,2433,1,996,24106,855
